ID_cleaned,AWS,Azure,Docker,GCP,Git,Hadoop,Java,Kubernetes,MLOps,MLP,PyTorch,Python,R,SQL,Scala,PySpark,Tableau,Tensorflow
5163,,,135936,,,,,135936,,135936,,,,135936,,,,
5164,,,,117427,,117427,,,,,,,,117427,,117427,,
5165,,,,,,,,,,,,48515,,,,,48515,
5166,,,,,,,,,,,,,,,,60379,,
5167,,,,,,,,,,,,,117976,,,117976,,
5168,91709,,,,,,91709,,,91709,,,,,,91709,,
5169,,,,62916,62916,,,,,,,62916,,,,62916,,
5170,,,,,,,,,,,,,,,136129,136129,,
5171,,,,,,,,,90833,,,90833,,,,,,
5172,,,,229975,,229975,,,,,,,,,,,,
5173,,86536,,,,,,,,,,,,86536,86536,,,
5174,,,83323,,,83323,83323,83323,,,,,,,,,83323,
5175,,111980,,,111980,,111980,,,,111980,,,,,,,
5176,,,,,,,,,,,,179290,179290,,,,,
5177,,,224790,,,,,,,,,,224790,,224790,,,
5178,,207395,,,,,,,,,207395,,,,,,,
5179,,,,,132353,,132353,,,,132353,,,,132353,,,
5180,120408,,,,,,,,,,,,,,120408,,,
5181,,,,,,95464,,,95464,95464,95464,,,,,,,
5182,,,,,,,65662,,,,65662,,,,,,,
5183,,,39721,,,,,,,,,,39721,,,,39721,
5184,,,,,,,,84819,,,,84819,,,84819,,,
5185,,240191,,,,,,,,240191,240191,,,,,,,240191
5186,,47009,,,,,,,,,47009,,,47009,,,,
5187,,,170539,170539,,,,,,,170539,,170539,170539,,,,
5188,,,,218544,,,,,,,,,,218544,,,218544,
5189,,,,,168019,,,,168019,,,168019,,,,,168019,
5190,,,116339,,,,,,,,116339,116339,,,,,,116339
5191,,,,,,,,79809,,79809,,79809,,,,,79809,79809
5192,,,72768,,72768,,,,,,,72768,,72768,,,,
5193,,,103926,,,103926,,,,,,,,103926,,,,
5194,97769,97769,,,,,,,,,,,97769,,,,97769,
5195,,,,275319,,,,,,,,,,,,,275319,
5196,,,,,,,,,,,69497,,,69497,,,69497,69497
5197,,,59492,,,,,59492,,,,,,59492,,,,
5198,131700,,,,,131700,131700,131700,,,,,131700,,,,,
5199,,,,,,,,,129104,,,129104,129104,,,,,
5200,,77542,,,,,,,,,77542,,,,,,,77542
5201,81946,,,,,,,,,,81946,81946,,,,,,81946
5202,,,141119,,141119,141119,,,,141119,,,,,141119,,,
5203,,60296,,60296,,,,,,,,,,,,,,
5204,,241599,,,,,,,,,,,,,,,,
5205,,,,,,82988,,,,,,,,82988,82988,,,
5206,,,77654,,,,,77654,77654,,,,,,,,,
5207,,,,,43368,,,43368,,,,43368,,43368,,,,
5208,,,,,121736,,,,,,,,,,,121736,,121736
5209,58260,,58260,,,,58260,,,,,,,,,58260,,
5210,,,,,,,,,,,167175,,167175,,,,,
5211,,,,,76571,,,,,,,76571,,,,,76571,
5212,98356,,,,,,,,,,98356,,98356,,98356,,,
5213,,,,,104657,,,,,,,,,,,104657,,
5214,,,,,67537,,,,,67537,,67537,67537,67537,,,,
5215,,,48072,,,,48072,,,,,,,,48072,48072,,
5216,,98259,,,98259,98259,,,,,,98259,,,,,,
5217,,,,,,,,,,,68964,,,,,,68964,68964
5218,,,,,,,122344,,,,,122344,,,,,,122344
5219,,,,,,,257666,,,,257666,,,257666,,,,
5220,,152238,,152238,,,,,,152238,152238,,,152238,,,,
5221,,,,,,184430,,184430,,,,184430,,184430,184430,,,
5222,,,67340,,,,,,,,,,,67340,,,,
5223,,,,,,,,,125237,,,,,,,125237,,125237
5224,,70020,,70020,,,,,,,,,,,,,,
5225,,,,,,,,167905,,,,167905,,,,,,
5226,,,,,,300318,,,,,,,,300318,300318,,,
5227,,,,,,,138657,,,,,,,,138657,,,
5228,,,,58950,,58950,,,,,,58950,,,58950,,,58950
5229,,,,,,38873,,,,38873,38873,,,,,,,
5230,,139628,,,,,,,,,,139628,,,,,,
5231,68013,,,,,,68013,,,,,,,,68013,,,
5232,81102,,,,,,,,81102,,,,,,,,,
5233,,,,98714,,,,98714,,,,98714,,,98714,98714,,
5234,,,,,,,95662,,,95662,,,,95662,95662,,95662,
5235,,,,,,,,,,,,,168953,,,,,
5236,,,168972,168972,168972,,,,,,,,,,,,168972,
5237,,,,,,,,,,89223,,,,,89223,89223,89223,
5238,,,,170122,,,,,,,,170122,,,,,,170122
5239,,,,,103051,103051,,,,,103051,,,,,,103051,
5240,,,,,183812,,,183812,,,,,,,,,,
5241,,,,,,,,97117,,,,,,97117,97117,,97117,
5242,,136611,,,,,,136611,,,,136611,,,136611,,,
5243,,,,,,154455,,,,,154455,,,154455,,,,
5244,,,,144613,,,,,,,,144613,,,,,,144613
5245,,,45669,,,,,,,,,45669,,,,,45669,
5246,,,,,,,81232,,,,,,81232,81232,,,81232,
5247,59081,59081,,,,,,,,,,,,,,,,
5248,,,,,97121,,97121,,,,,97121,,,,,,
5249,,,,,,,,,,,,310949,,310949,,310949,,
5250,,,,,,,,,,,140666,,,,140666,140666,140666,
5251,,127973,,,,,,127973,,,,,,,,,,127973
5252,,226528,,,,226528,,,,,,,,226528,,,,226528
5253,,,,,,,,,83094,,83094,,83094,,,83094,83094,
5254,,79653,79653,79653,,,,,,,,,,,,,,
5255,,51483,,,,,,,,,,,,,,,,
5256,,,,,,,,,,142199,,142199,,,,,,
5257,,,,102821,,,,,102821,,,102821,,,102821,,,
5258,88328,,,88328,,,,,,,88328,,,,,,88328,
5259,,,277237,,,,,277237,,,,,,,,,277237,
5260,,,,75073,,,,,,,,,75073,75073,,,,75073
5261,,,,,,,,,,,130960,,130960,130960,,,130960,
5262,,,,49305,,49305,,,,49305,,,,,,,,
5263,,,,,,98023,,,,,,98023,,,,,98023,
5264,,,,105065,,,,,,,105065,,,,,,,
5265,,34148,,,,,,,,,,,,,,,,34148
5266,,,,232414,232414,,,,,,,,,,,,,
5267,131030,,,,131030,,,131030,,,,,,,,,,
5268,58379,,,,,,,,,,,58379,,,58379,,,58379
5269,,,,,,,,123850,,,,,,,123850,,123850,
5270,,,,,,72609,,72609,,72609,72609,,,,,72609,,
5271,,,,75366,,,,,,,,75366,,,,,,75366
5272,,97429,,,,,97429,,97429,,,,,,,,,
5273,,,,,,,,,,,,,,143454,,,,
5274,,152623,,152623,,,,,,,,,,,,,,
5275,,,,122621,,,122621,122621,,,,,,,,,,
5276,,142805,,,,142805,,142805,,,,,,,,,,
5277,,,,86206,86206,,,86206,,,,86206,,,,86206,,
5278,187039,,,,,,187039,187039,,,,187039,,,,,,
5279,,141413,,141413,,,,,,,,,,,,,,
5280,36155,,,,,,,,,,,,,,,,36155,
5281,,,,,,146722,,,,,,146722,,,146722,,,146722
5282,,,,,,,,77020,77020,,77020,,,,,,,
5283,,,69059,,,,,,,69059,,,,,,,,
5284,,,,,,192118,,,,,,192118,,,192118,,,192118
5285,,,,129466,,,129466,,,,,,,,,,129466,
5286,,,,,,181552,,,,181552,,181552,,,,,,
5287,,,,,,67473,,,,,,,,,,,,67473
5288,,,,,59448,,,,,,,,,,59448,,59448,
5289,,,,,,,124467,124467,,,124467,,,,124467,,,
5290,,,,,,,56449,56449,,,,,,56449,,,,
5291,119039,,,119039,,,119039,,,,119039,,,,,119039,,
5292,88731,,,,,,,88731,,,88731,,,,,88731,,
5293,,,,,,,,,,,,128500,,,,,128500,
5294,,,,,,157366,,157366,,,,157366,,,,,,157366
5295,,,,,,,,,,,,164084,,,,,,164084
5296,,,,,,,,53702,,,,,,,,,,
5297,,,,,195302,,,,,,,,195302,,,,,
5298,,,,,,87834,87834,,,,,,,,,,87834,
5299,,215337,,,215337,,,215337,,215337,,,,,215337,,,
5300,,,,,,,,129374,129374,,,129374,,129374,,,,
5301,,,257729,,,,,,257729,,,,257729,,,,,
5302,,,,,,,55595,55595,,,,,55595,55595,,,,
5303,,,,,,239447,,239447,,,,,,,239447,,239447,
5304,,,,,,,,,,,,47538,,,,,,
5305,,,,,67274,,,,,,67274,,,67274,,,,
5306,66077,,,,,,,66077,,,,,,,,,,
5307,,,,,96353,,,,,,,,,,,,,
5308,,,,,,,,,92422,,,,92422,92422,,,92422,
5309,,,,,,239209,,,,,,,,239209,,,239209,
5310,,,,,168195,,,,,,,168195,,,,,,
5311,,,,,,,120917,,,,,120917,,,120917,,,
5312,,,,,,,,,,170391,,170391,170391,,,,170391,
5313,,,,,,,127726,,127726,127726,,,,,,127726,,
5314,,,,76738,,,,76738,,,,,,,,,,
5315,,,,211414,,,,,211414,,,211414,,,,,,
5316,,,,102227,,,,,102227,,,102227,102227,,,,,
5317,,,,65702,,,,,,,,,,65702,,,65702,
5318,,,,,,,,,,55216,,55216,,,,,,
5319,,,241233,241233,,,,,,,,241233,,,,241233,,
5320,,,,,172071,,,,,,,172071,,,,,,
5321,,,,,,,,,74375,,74375,,,,,74375,74375,
5322,,,,,,66658,,,,,,,66658,,66658,,,
5323,,,,,154020,154020,,,,,,,,,,,,
5324,,97811,,,,,97811,,,,,,,,,97811,,
5325,,,,,,,,,,,89938,,89938,89938,,,,
5326,100665,100665,,,,100665,,,,,100665,,100665,,,,,
5327,213815,,,,,213815,,,,,,,,213815,,,,
5328,,,,,58031,,,,58031,,,,,,58031,,,
5329,,195957,,,,,,195957,,,,,,195957,,,195957,
5330,,,,,,,,,,,,,,116796,,,,116796
5331,119828,,,,,,,,,119828,,119828,,,,,,119828
5332,,,172820,,,,172820,172820,,,,,,172820,,,,172820
5333,,,,,,,,,201147,,,,,,,,201147,
5334,,,,,,118806,,,,,,,,,,,,
5335,,,,,,,,,,,,,50902,,,,,50902
5336,,,,,138378,,,,,,,,,138378,,,,
5337,,,,,101403,,,,101403,,,,,,,,101403,
5338,,,91364,,,,,,,,,,,91364,91364,,,
5339,,,,,,,61334,61334,,,61334,,,,61334,,,
5340,,,,,,,,,,,83343,,,83343,,,,
5341,,,,144429,,,,144429,,,,144429,,,,,,
5342,,,84579,,,,,84579,,,,84579,,,84579,,,
5343,,,,112255,,,,,,112255,,,,112255,,,112255,
5344,,,,,,84429,,,,,,,,,84429,,,
5345,,122735,,,,,,122735,,,,,,,,122735,,
5346,,,,,,,,,67202,,67202,,,,,,,67202
5347,,87812,,,87812,87812,,,,,,,,,,,,
5348,201695,,,,,201695,201695,,,,,,201695,,,,,
5349,,,,,,,95486,,,,,,95486,,,,,
5350,,82471,82471,82471,,,,,,,,,,,,,,
5351,,,,,83280,83280,,,,,,,,,,83280,,
5352,,,,152102,,,,152102,,,,,,,152102,,,
5353,,,,,130005,,,,130005,,,,,,130005,,,
5354,,,,,,,160445,160445,160445,,,,160445,,,,,
5355,,,76264,76264,,,,76264,76264,,,,,,,,,
5356,,,,,,,,94403,,,,94403,,,,,,
5357,,,,,,,,,263099,,,,,263099,,,,
5358,,,51786,,,,,,,,,51786,,,,,,
5359,,,,,,,,,,,,113125,,,,,,113125
5360,,,,110775,110775,,,,,,,110775,,,,,110775,
5361,,,126744,,,,,126744,,,126744,,,,,,,
5362,,,,,,,,,,,,149511,149511,,149511,,,
5363,,,,,,,,,,,,,,104209,,,,
5364,,,,,,,144214,144214,,,,,144214,144214,,,,144214
5365,,,84919,,,,,84919,,,84919,,,,,,,
5366,,56512,,,,,,,,,,,56512,,,56512,56512,
5367,,,,,,,74991,,,,,,74991,,,74991,,
5368,,,,,113006,,,,,,,,,113006,,,,
5369,,,,,50457,,,,,,,50457,,,50457,,,
5370,,,,,102198,,,102198,,,102198,,,,,,,
5371,,,,,,,108480,,,,108480,,,,108480,,,108480
5372,,,,49900,,,,,,,,,,,,,,
5373,,,,,,,,222049,,,,,,,,,222049,
5374,,,,,,,,101725,,,,,,,101725,,,
5375,,,,135054,135054,,,,,,135054,,,135054,,,,
5376,,,66588,,,,,66588,66588,,,66588,,,,,,
5377,,,,,,,,,,179193,,,,,,,,179193
5378,,,,,,,,,,,,,67886,,67886,,,
5379,,,,173412,173412,,,,,,,173412,,,,,,
5380,,,,,,,,,,,,182806,,182806,,,,
5381,,,,92649,,92649,,,,,,92649,,,,92649,,
5382,,,,196652,,,,,,,,196652,,,196652,,,
5383,,,,,,,,,,,235764,,235764,,,,,235764
5384,,,,125770,,,,125770,125770,,,,,125770,,,,
5385,,,,91319,,,,91319,,,91319,,,,91319,,,
5386,,,,,,181007,181007,,,,,,,,,,,
5387,,,,,109523,,,109523,,,109523,,,,,,,109523
5388,,,100715,,100715,,,,,,,,,,,100715,100715,
5389,,,,,,,,,,,,,,,,,87600,
5390,,169880,,,,,,,,,169880,,,169880,,,,
5391,,,45344,,,,,45344,45344,,,,,45344,,,,
5392,,,,,120590,,,120590,,,,,,,,,,
5393,,,,,,,,,,,,,,,,,132878,132878
5394,,,,,,119885,,,,,,119885,,119885,119885,,,
5395,,,,326260,,,,326260,,,,,,326260,,,,326260
5396,,,,,,58214,,58214,,,,,,,,58214,,
5397,75166,,,,75166,,,,,,,75166,,,,75166,,
5398,,149288,,,,,,,,,149288,149288,,,,,,
5399,,,,,,,145481,145481,,,,145481,,,,,,
5400,,,,,,,,,162870,,,162870,,162870,,,,
5401,,,,,,,,,,,55899,,,,,,,55899
5402,,,,,,169386,,169386,,,,169386,,,169386,,,
5403,,,,,,173805,,,,,,,,,,,,
5404,,,,,,,,,61710,,,,61710,,61710,61710,,
5405,,,,,,,,,,,,,,77880,,77880,77880,
5406,,96548,,,96548,,,,,,,,,,,,96548,
5407,,,76546,,,76546,,76546,,,,76546,,,,,,
5408,,116638,,,,,,,,116638,,,,,,,116638,
5409,,,62308,,,,,,,,,,,,,,62308,
5410,,,,70390,,,70390,,,,70390,,,,,,,
5411,,,,,,,,,80449,,,,,,,,,80449
5412,,,,,,,,,,,,86395,86395,86395,,,,86395
5413,,,,,,,61112,,,61112,,61112,,,,,,
5414,,,,,,,,177967,,177967,,,,,,,,177967
5415,,,,,,,,,68334,,68334,,,,,,68334,
5416,,41727,,,41727,,,,,41727,,,,,41727,,,
5417,,,,,,,,119291,,,119291,,,,,,119291,119291
5418,,,,,,,,77776,,,,77776,,77776,77776,,,
5419,,,,,159181,,159181,159181,,,159181,,,,159181,,,
5420,,,,,145921,,,,,,,145921,,,,,145921,
5421,,,,,,56510,,,,,,56510,,,,,56510,
5422,,98089,,,,,,98089,,,98089,,,,,,,
5423,,,88837,,,,88837,,,,,,,88837,,88837,,
5424,,,,,,,,166465,,,,166465,,,,,,
5425,,174704,174704,174704,,,,174704,,,,,,,174704,,,
5426,,,114111,,,114111,,,,,,,,114111,114111,,,
5427,,,,,,,,,,,69279,,,,,69279,,
5428,124236,,,,,,,,,124236,,124236,,,,,,
5429,,,55567,,,55567,,,,,,55567,,,,,,55567
5430,,,,,,,259802,259802,,,,,,,,,259802,
5431,,104970,104970,,104970,104970,,,,,,,,,,,,
5432,,,135751,,,,,,,,135751,,,135751,,,,
5433,,,143531,,,,,,,,,143531,,143531,,,,
5434,,,,,,,,,115110,,115110,,,,,115110,,
5435,,,,,,,,,,,,,,62036,62036,,,
5436,,,,,,,,,,,,,,,209778,,209778,
5437,,,,,,121894,,,121894,121894,,,,121894,,,,
5438,,,,65544,,,,,,,,65544,,,,,,
5439,,,53669,,,53669,,53669,53669,,,53669,,,,,,
5440,,,,,,,,,,,,,,,,98505,,98505
5441,,99398,,,,,,,,,,99398,99398,,,,,
5442,,,,60173,,,,,,,,60173,,,,,,60173
5443,,,,,,,,,,,,,,84371,84371,,,
5444,,,,,98252,,,,,,,,98252,,98252,,,
5445,,,,,,139487,139487,139487,,139487,,,,,,,,
5446,,,,,,,,,,45680,,,,45680,,,,
5447,,,,,,,,,,,59167,,,59167,,,59167,
5448,,70744,,,,,,70744,,,,70744,,,,,,
5449,,,,,,186317,,,,,,186317,,,,,,186317
5450,,,52041,,52041,,,,,,,,,,52041,,,52041
5451,,,,,,,,62980,,,,62980,,,,,,62980
5452,,,,300363,,300363,,,,,,300363,,,300363,,,
5453,,,,,,,,,,,110419,,,110419,,110419,,
5454,,,,,,,,,,,,,,,56283,56283,,
5455,,,,,,131479,131479,,,,,131479,,,,131479,,131479
5456,,,,,,,,33280,,33280,,33280,,,,,,
5457,,,,,,,,,52089,,,52089,,,,,,52089
5458,,,146824,,,,,,,146824,146824,146824,,,,,,146824
5459,,,,,107142,,,,,,,,,107142,,,107142,
5460,,,,,,,,,,99087,,,,,99087,,,
5461,,,,262139,,,262139,,,,262139,,,,,,,
5462,,,,,,,,,,,,,125763,,125763,125763,,
5463,,,,103869,103869,,,,,,,103869,,103869,,,,
5464,,,,,,,,,,,107605,107605,,,,,,107605
5465,,,,,,,,153534,,,153534,,,,,,,153534
5466,,,,,,,136036,,136036,,,,136036,,,136036,,
5467,,,,132413,,,,,132413,,,,,,,,,132413
5468,,,168216,,168216,,,168216,,,,,,,,,,168216
5469,,,125060,,,,125060,,,,,,,,125060,,125060,
5470,,,,,,81981,,,,,,,,,81981,81981,,
5471,,,120095,,,120095,,,,,,,,,120095,120095,,
5472,,,,,164053,,,,,,,164053,,,,,,
5473,,,,213400,,,,,,,213400,,,,,,,213400
5474,,,185963,,,,,,,,,185963,,,,,,
5475,,,,,,,65783,,,,,,,65783,,,,
5476,,228744,,,,228744,,,,,,,,228744,,,228744,
5477,,,,,,,,,,,,54222,,,,,,
5478,,,,,,,,,,,,77158,,,,,,
5479,,,,67363,,,,,,,67363,,67363,,,,,
5480,,172269,172269,,,172269,,,,172269,,,,172269,,,,
5481,,,108727,,,,,,108727,108727,,,,,,,108727,
5482,,,,,,,,,,,,127393,,,,,,127393
5483,,,,,106701,,,,,,,106701,,106701,,,,106701
5484,,,,,383142,383142,,,,,,383142,,,,,,383142
5485,,,,,,,,,,,,48775,,,,48775,,48775
5486,,,,,,,,59360,,,,,,,,,59360,
5487,,,,,91637,91637,,,,,,,,91637,,,,91637
5488,,,,,,83223,,83223,,,,83223,,,,,,
5489,,,,,,,,,,,184410,184410,,,,184410,,
5490,,,,112795,,,,,,,112795,,112795,,112795,,,
5491,,,,,,,,,,,,,144445,,144445,,,
5492,,,,72579,,,72579,,,,,,72579,,,,,
5493,,,,,,52539,,,,,,52539,,,52539,,,
5494,,112588,,,,,,,,112588,,112588,,,,,,
5495,,,,129597,,,,,,,,,,129597,129597,,,
5496,,,,,,,,54747,,,,,,,,,,54747
5497,,,,,,,,,,,179052,,179052,,,179052,,
5498,,,,,,,,102775,,,,102775,,,102775,,,
5499,,,,,,,,,,83562,,,83562,,,,,
5500,,,,,,,258814,,,,,,,,,,,
5501,,,,,131544,,,,,,,,,131544,131544,,131544,
5502,,,,,,141749,,,,141749,,,141749,,,,,
5503,,,,,,,,,,,122204,122204,,,,122204,,
5504,,,,,,,162535,,,,,,162535,,,,162535,
5505,,,,,,88883,,,,,,,88883,,,88883,,
5506,63872,63872,,,,,,,,,,63872,,,,,63872,
5507,,,,,164357,,,164357,,,164357,,,,,,164357,
5508,,,142133,,142133,,,,,,142133,,,,,,142133,
5509,,,,,,,,,,88262,,88262,,,,88262,,
5510,,98602,,98602,,,,98602,,,98602,,,,,,,
5511,,,,,165160,165160,,,,,165160,,165160,,,165160,,
5512,,,,,,,,,,,,,129465,,,,129465,
5513,,,,,,226157,,226157,,,,226157,,,,,,
5514,,,,,,,,,,,63399,63399,,,,,,63399
5515,,,,242923,,242923,,,,,,,,,,,,
5516,,,,,,,,,,,82458,,,,,,82458,
5517,,,,,,,,,,190957,,,,,,190957,,
5518,,,50261,,,,,,,50261,,,,50261,,50261,,
5519,112477,,,,112477,,,112477,,,,112477,,,112477,,,
5520,52021,,,,,52021,52021,,,,,,,,52021,,,
5521,,,,,81054,81054,,,,,,81054,81054,,,,,
5522,,,,,,,119202,,,,,119202,,,,,,
5523,,,,,,,,,,,,80109,,80109,,,80109,
5524,,,,,,,,,,,,,82678,,82678,,,
5525,,,,,,,209982,,,209982,,,,,209982,,,
5526,,,,,67537,,,,,,,,,67537,,,,
5527,,,,,,91804,,,,91804,,91804,,,,91804,,
5528,,,,,113094,,113094,,113094,,,,,,,,,
5529,,,,188552,,,188552,,,,,,,,,,188552,
5530,,,,,,,,120009,,,120009,,,,,,,
5531,,,60955,,,,,,,,,60955,60955,,,,,
5532,,,,,,57706,,,,57706,,57706,,,,,57706,
5533,,232257,,,,,,,,,,232257,,232257,,,,
5534,,,95063,95063,95063,,,,,,,,,,,,,
5535,,,73584,,,,,,,,,,,,73584,,,
5536,,,,,264045,,264045,,,,,,,,,,,
5537,,105516,,,,,,105516,,,105516,,,,,,,105516
5538,,,,,58610,,,,,,,,,58610,58610,,,
5539,,,,63709,,,,,,,,63709,,63709,,,,
5540,,,,,218418,,,,,,,,,218418,,,,
5541,124113,,,,,124113,,,,,,124113,,,,,,
5542,,,,187719,,187719,,,,,,187719,,,187719,,187719,
5543,,,,,,187618,,,,,,187618,,,,,187618,
5544,,142502,,,,,142502,,,,,142502,,,,,,142502
5545,107066,,,,107066,,,,,,,107066,,,,,,
5546,,76908,,,,,,,,,76908,76908,,,,76908,,
5547,,,,,193045,,,,,193045,,193045,193045,,,,,
5548,,,,,,,,176650,176650,,176650,,176650,,,,,
5549,,,,,,,,89200,,89200,89200,,,89200,,,,
5550,,,,,,,,,170064,,,170064,,,,,,170064
5551,,,,,,126263,126263,126263,,,,,,,,,,
5552,84853,,,,,84853,,,,,,,,,,,,
5553,96073,,,,,,,,96073,,,,,,,,96073,
5554,,,,,,,,134689,,,,,,,134689,,,
5555,,112981,,,,,112981,,,,,,,,,112981,,
5556,,,,,,,,,,,,,,,94003,,94003,
5557,,234984,,234984,,,,,,,,234984,,,234984,,,
5558,52032,52032,,,,,,52032,,,,,,,,,,
5559,,355468,,,,,,,,,355468,355468,,,,,,355468
5560,50137,50137,,,,,,,,,,,50137,50137,,,,
5561,,,,,70747,,,,,,,,,,70747,,,
5562,,,,,,,205495,,,,205495,205495,,,,,,205495
5563,,,,55049,,,,,,,,,,,,,55049,
5564,,,,,,,,,103334,103334,103334,,,,,,,103334
5565,,156552,,,,,,156552,,,,156552,,,,,156552,
5566,107305,107305,107305,,,,,,,,107305,,,107305,,,,
5567,,59432,,,,,,,,,,,59432,,,,59432,59432
5568,112063,,112063,,,,,,,,,,112063,,,,,
5569,,,,,,,357880,,,,,357880,,,,,357880,
5570,,,,,,56424,,56424,,,,,,,,,,56424
5571,,,,,,,,,,,,149883,,149883,,,,
5572,,,,,271583,,,271583,,,271583,,,,,271583,,
5573,,,76855,,,,,,,76855,,76855,,,,,,76855
5574,,113253,113253,,,,,113253,,,,,,,,,,
5575,,,,50957,,50957,,,,,,,50957,,,,,
5576,,,,,,,,78455,,,,78455,,,,78455,,
5577,,,,,,,,,180883,,180883,180883,,,,,,180883
5578,,,86724,,86724,,86724,,,,,,,86724,,,,
5579,,,,,,,,,,,,,96759,,,,,
5580,130422,,,,,,,,130422,,,,,130422,,,,
5581,,,,,,,,167167,,,,,,,167167,,167167,
5582,,,,,,,220161,220161,,,,220161,,,,,,
5583,,,,,63895,63895,,,,,,63895,,,,,,63895
5584,,67447,,,,,,,,,67447,,,,,,67447,
5585,,,,104787,104787,,,104787,,,,,104787,,,,,
5586,,,,,,,93704,93704,,,,,,,,,93704,
5587,,,,,,,36579,,,,,,,,36579,,,
5588,,,,,,,,,167430,,,,,167430,,,,
5589,,,,,,68180,,,,68180,,68180,,68180,,,,
5590,,,210002,,210002,,,,,,,,,,,210002,,
5591,,,,,,,,,,,,,203277,,,203277,,
5592,,,,,,,95190,,,,,,,95190,,,,
5593,,,,,,,,67598,,,,,,,,67598,,
5594,,,111418,,,,,,111418,111418,,,,,,,,
5595,,,,,,,,186649,186649,,,,,186649,,,,
5596,,,214097,,214097,,,,,,214097,,,,,,,
5597,,,,,,288779,,,,,,,,,,,,288779
5598,,,,,,120265,120265,,,120265,,,,,,120265,,
5599,,,,,,,67741,,,,,67741,,,,,,67741
5600,,,,,,,,36357,,,,,36357,,,,,
5601,,,292471,,,,,292471,,,,,,,,,,
5602,,,,,,,,,,110753,,110753,,,,,,
5603,,41379,41379,,,,,,,,,41379,41379,,,,41379,
5604,,87897,,,,,,87897,,87897,,,,,,87897,,
5605,,,,,,,,74065,,,,,74065,,,74065,,
5606,,,,,,,,,,,,50995,,,,,,50995
5607,,,,61127,61127,,,,,,,61127,61127,,,,,
5608,,,,,,,98686,,,,,,,98686,,,,
5609,,189578,,,189578,,189578,,,,189578,,,,,,,
5610,,,,,,,,41021,,,41021,,,,,,,41021
5611,,73109,,,,,,73109,,,,73109,,,,,,
5612,,,,,,,,121651,,,,,121651,,,,,
5613,63809,63809,,,,,,,,,,63809,,,,,,63809
5614,50477,,,,50477,50477,,,,,,,50477,,,,,
5615,,82349,,,,,,82349,,,,,,,82349,,,
5616,,,,45567,,,,,,,45567,,,,,,45567,
5617,,,,,,,,51272,,51272,,,51272,,,,,
5618,,,,,,97773,,,,97773,,97773,,,,,,
5619,42821,,,,,,,,,,42821,,,,,,,42821
5620,,166279,166279,,,,,,166279,,,,,,,,,166279
5621,,,,118502,,,,,,,,,,118502,,,,
5622,,,,,,,,,,,,,198215,198215,198215,,,198215
5623,,,86191,,,,86191,,,,,,,,,,,
5624,,58166,,,,,,,58166,,,,,,,,,
5625,,,,,,,,,115480,,,115480,,,,,,
5626,,,,,,,,,,182423,182423,,,,,,,
5627,,41287,,,,,41287,,,41287,,41287,,,,,,
5628,,,,,,,,99514,,,,99514,,,99514,99514,,
5629,,,,,,,106927,106927,,,,106927,,,,,,106927
5630,,,,126730,,126730,,,,,,126730,,,126730,,,
5631,,,53367,,,,,53367,,,,53367,,,,,,
5632,,,85000,,,,,,,,,,,,,,85000,
5633,,,,,,,,,,,,341883,,,,,,
5634,,,,,,96303,,,,,,,,,,,,
5635,,,115643,115643,,,,,115643,,115643,,,,,,,115643
5636,,,,,,,,,,,,89600,,89600,,,,89600
5637,,,,93671,,,,93671,,,93671,,,,,,,
5638,,,,96954,,,,,,,,,,,,,96954,96954
5639,,,,,,,,118746,,118746,118746,,,,,,118746,
5640,,92583,,,,,,,,,,92583,,,,,,92583
5641,,,,,,61033,,,,,,,61033,,,,61033,
5642,,,255881,,255881,,,,,255881,,,,,,,,
5643,,,,,,,49519,,,,,,,,,49519,,
5644,80885,,,,,80885,,,,,,,80885,,,80885,,
5645,,,,,,,,,,,,,290467,290467,,290467,,
5646,,,,,,,84264,84264,,,,84264,,,,,,
5647,,,,,,,,92741,92741,,,92741,,,,,,
5648,,,,,,,177150,177150,,,,,,,,,,
5649,,,,79742,,,,79742,,,,79742,,,,,,79742
5650,,,,113143,113143,,,113143,113143,,,,113143,,,,,
5651,,,,,,178929,,,,,,,178929,,,,,
5652,,,,,,,,52276,,,,,,,,52276,,52276
5653,,,,,,,,164181,,,,,,164181,,,164181,
5654,,,,166173,,,,166173,,,,,,166173,,,,
5655,,,,,,,,,,,,36427,,,,,,36427
5656,,,,198926,,,,198926,,,,,,,,198926,198926,
5657,,,,,,,,,,193528,,,,,,,193528,193528
5658,,,,,90451,,90451,,,,,,,,,,,
5659,,,,,,,,,,,,,88392,88392,,,,88392
5660,,,61703,61703,61703,,,,,,,,61703,,,61703,,
5661,151110,,,,151110,,,151110,,,,,,,,,,
5662,,,,171249,,171249,,,,,,,,,171249,,,
5663,,,,,,,,,,,,,167295,167295,,167295,,
5664,,281091,,,,,,,,,281091,,281091,,,,,
5665,,,,,78707,,,78707,,,,78707,,,,,,
5666,,,84015,,84015,,,,,,,,,,,,,
5667,,,,,,,191961,,191961,,,191961,,,,,,
5668,,,,,,,,,,,,151146,,,,151146,,151146
5669,,163289,,,163289,,,,,,,163289,,,,,,
5670,,,,,207873,,,,,,,,,,,,,207873
5671,,,,,,,133301,133301,,,,,,,,,,133301
5672,,,,,,,,,121439,,,121439,,,,,,
5673,,,,,,141807,,,,141807,,,,141807,,,,
