ID_cleaned,is_AWS_required_skills,is_Azure_required_skills,is_Docker_required_skills,is_GCP_required_skills,is_git_required_skills,is_Hadoop_required_skills,is_Java_required_skills,is_Kubernetes_required_skills,is_MLOps_required_skills,is_MLP_required_skills,is_PyTorch_required_skills,is_Python_required_skills,is_R_required_skills,is_SQL_required_skills,is_Scala_required_skills,is_Pyspark_required_skills,is_Tableau_required_skills,is_TensorFlow_required_skills
3786,,Azure,,,,,,,,,,,,,,PySpark,,
3787,,,Docker,,,,Java,,,,,,R,,,,Tableau,
3788,,,,,,,,,,MLP,,Python,,,Scala,,,
3789,,,,,Git,,,Kubernetes,MLOps,MLP,,,,,,,,
3790,,,,,,Hadoop,,Kubernetes,,,,,,,,,,
3791,,,,,,,Java,,,,PyTorch,,,SQL,,,,
3792,AWS,,,,Git,,,,,,,,,,,,,
3793,,,,,,,,,,,,,,SQL,,,,
3794,,,,,,,,,,,PyTorch,,,,,,,TensorFlow
3795,,Azure,Docker,GCP,,,,,,,,Python,,,,,,
3796,,Azure,,,,,,,MLOps,,,Python,,,,,,
3797,,,,,,,,,,,,,,,Scala,,Tableau,TensorFlow
3798,,,,,Git,,,,,,,,R,SQL,,,,
3799,,,,,,,,Kubernetes,MLOps,,,Python,,,,,,
3800,,,Docker,,Git,,,,,,,,,,,,Tableau,
3801,,,,GCP,,,,,,,,Python,,,,,,TensorFlow
3802,,,,,,,,,,,,,R,,,,,
3803,,,Docker,,,,,,,,,,R,SQL,,PySpark,,
3804,,,,,,,,Kubernetes,MLOps,,,,,,,,Tableau,
3805,AWS,,,,,,,,,,,,,SQL,,,,
3806,,,,,,,,Kubernetes,,,,,,,,,Tableau,
3807,,,,,Git,,,,,,,Python,,,Scala,,,
3808,,,,GCP,,,,,,MLP,,,R,,,PySpark,,
3809,,,,,,,,,,,,Python,,SQL,,,,
3810,,,,,,,,,,,,,R,,Scala,,Tableau,
3811,,,,,,,,,,,,Python,,,,,Tableau,TensorFlow
3812,,Azure,,GCP,,Hadoop,,,,,PyTorch,,,SQL,,,,
3813,,,,,,,,,MLOps,,,Python,,,,,,
3814,,,,,Git,,,,,MLP,,,,,,,Tableau,
3815,,,,,,,,,,,PyTorch,,,,,,,TensorFlow
3816,AWS,,Docker,,,,,,,,,,,,Scala,,,
3817,AWS,,,,,,,,,,,Python,,,Scala,,,
3818,,,Docker,GCP,,,,Kubernetes,,,,Python,,,,,,TensorFlow
3819,,,,,,,Java,,,MLP,,,,,Scala,,,
3820,,,Docker,,,Hadoop,,Kubernetes,,,,Python,,,,,,
3821,AWS,,,,,,,,MLOps,,,,,,,,,
3822,,,,,,,,,MLOps,,,Python,R,,,,,
3823,,,,,,,Java,,,,,,R,SQL,,,,
3824,,,,,Git,,,,,,,Python,,SQL,,,,
3825,,,,,Git,,,,,,,,,,,,,
3826,,Azure,,,,,,,,,,Python,,SQL,Scala,,,
3827,,,,,,Hadoop,,,,,,,,,,,Tableau,
3828,,,,,Git,,Java,,MLOps,,,,,,,,Tableau,
3829,,,,,,,Java,,,,,,,SQL,,,,
3830,,,,,Git,,Java,,MLOps,,,,,,,,,
3831,,,,,,Hadoop,Java,,,,,,,SQL,,,,
3832,,,,,,,,,,,PyTorch,,,,,,,
3833,,,,,,Hadoop,,Kubernetes,,,,Python,,,,,,TensorFlow
3834,,,,,,,Java,,MLOps,,,Python,R,,,,,
3835,,,Docker,,,,,,,,,,,,,,Tableau,
3836,,,,,,Hadoop,,,,,,,,,Scala,,,
3837,AWS,,,,,,,,,,,,R,,,,,TensorFlow
3838,,,,,Git,Hadoop,,,,,,Python,,,,,,TensorFlow
3839,,,,,,Hadoop,,,,,PyTorch,,,,,PySpark,,TensorFlow
3840,,,,GCP,,,,,,,,Python,R,,,,,TensorFlow
3841,,Azure,,,Git,Hadoop,,,,,,,,,Scala,,,TensorFlow
3842,,,,GCP,Git,,,,,,,Python,,,,,,
3843,,,Docker,GCP,,,Java,,,,,,,,,,,
3844,,,,,,,Java,,,,PyTorch,Python,,,,,,TensorFlow
3845,,,,,,,,,,,,Python,,,,PySpark,Tableau,
3846,,,,,,Hadoop,Java,,,,,Python,,,,,,TensorFlow
3847,,,,,,Hadoop,Java,,,,,Python,,,,,,
3848,,,,,Git,,,,,,,Python,,SQL,,,,
3849,,,,GCP,,,,,MLOps,,,,R,,,,,
3850,,,,,Git,,Java,,,,,Python,,SQL,,,,
3851,,Azure,,,,,Java,,,MLP,,,R,,,,,TensorFlow
3852,AWS,Azure,Docker,,,,,Kubernetes,,,,,,,,,,
3853,,,,,,,,,MLOps,,,,,,,PySpark,,
3854,AWS,,,,Git,,,,,,,,,,,PySpark,,
3855,,Azure,,,,,,,,,,Python,,,,,,
3856,,,,GCP,,,,,,MLP,PyTorch,,,,,,,
3857,,,,GCP,,,,,,,,,R,SQL,,,,
3858,,,,,,,Java,,,,,,,,,,Tableau,
3859,,,,GCP,Git,,,,MLOps,MLP,,,,,,PySpark,,
3860,,,,,,,,,MLOps,,,,,,,,,
3861,,,,GCP,,,,,MLOps,,,,R,,,,,
3862,,,,GCP,,,,Kubernetes,,,PyTorch,,,SQL,,,,
3863,,,,,,,,Kubernetes,MLOps,,,,,,Scala,PySpark,,
3864,,,,,,,,Kubernetes,,,,,,,,,Tableau,TensorFlow
3865,,,,GCP,Git,,,,,,PyTorch,,R,,,,Tableau,
3866,AWS,,,,,,Java,,,MLP,,,,,,PySpark,,
3867,,,Docker,,,,,,,,,Python,,,,,,TensorFlow
3868,,,,,,,,,,,,,,,Scala,,,
3869,,,,,,,,Kubernetes,,,,,,,,,,TensorFlow
3870,,,,,Git,,,,,,PyTorch,,,,,,,
3871,,Azure,,,,,,Kubernetes,,MLP,,,,,,,,TensorFlow
3872,,,,,,,,,,,,,,SQL,,PySpark,,
3873,,,Docker,,,,Java,,,,,Python,,,,,,
3874,,,,GCP,,,,,,,PyTorch,,,,,,,
3875,,,,,Git,,,,MLOps,,,,,,,,Tableau,
3876,,,,GCP,,,Java,Kubernetes,,,,,R,,,,,
3877,,,,,,,,,,,PyTorch,Python,,,,,Tableau,
3878,,Azure,,,,,,,,,,,,,,PySpark,Tableau,
3879,,,,,,,,Kubernetes,,,,,,,,,Tableau,TensorFlow
3880,,,,,,,,,,,,Python,,,,PySpark,,
3881,,,,,,,,,,,PyTorch,Python,,,,,Tableau,
3882,,,,,,Hadoop,,,,,,Python,,,,,,
3883,,,,,,,Java,Kubernetes,,,,Python,,SQL,,,,
3884,AWS,,,,,,,Kubernetes,,,,,,,,,,
3885,,,,,,Hadoop,,,MLOps,,,,,,Scala,,,
3886,,,,,Git,,,,,,PyTorch,,,SQL,,,Tableau,
3887,,,Docker,,,,,,,,,,,SQL,,PySpark,,
3888,,,,,Git,,,Kubernetes,,,,,,,,,Tableau,
3889,,,Docker,,,,,,,,,,,,Scala,,,
3890,,,,GCP,Git,Hadoop,,Kubernetes,,,,,,,,,,
3891,,,,GCP,,,,,MLOps,,,Python,,,,,,
3892,,,,,,,Java,,,,,,,SQL,,,,TensorFlow
3893,,,,,,,,Kubernetes,,,,Python,,SQL,,,,TensorFlow
3894,,,,,,,,,MLOps,,,Python,,,,PySpark,,TensorFlow
3895,,,,GCP,Git,,,Kubernetes,,,,,,,,PySpark,,
3896,,,,,,,,Kubernetes,,MLP,,,R,,,,,
3897,,,,,Git,Hadoop,Java,,,,PyTorch,,,,,,,
3898,AWS,,,,Git,,,,,,PyTorch,,,SQL,,,,
3899,,,,,,,,,,MLP,,Python,,,Scala,,,
3900,,,,GCP,,,,,,,,,,,Scala,,,
3901,,,,,,,,,,,,Python,,,,,,
3902,,Azure,,,,,Java,,,,,,,,Scala,,,TensorFlow
3903,,,,GCP,Git,,,Kubernetes,,MLP,,,,SQL,,,,
3904,,,,,,,,Kubernetes,MLOps,,,,,SQL,,,,
3905,,,,,Git,,,,,,PyTorch,,,,,,,TensorFlow
3906,,,,,,,,Kubernetes,,,,,,SQL,,,Tableau,
3907,,,,,,,Java,,,,PyTorch,,,,,,,
3908,,,Docker,,,,Java,,,,,Python,,SQL,,,Tableau,
3909,,,,,,,,,,,,Python,,,,PySpark,Tableau,
3910,,,,,Git,,,Kubernetes,,,,Python,R,,,,,
3911,,Azure,,,,Hadoop,,,MLOps,,,,,,,,,TensorFlow
3912,,,,,,,,,,,,,R,SQL,,,,TensorFlow
3913,AWS,,,,,Hadoop,,,,,,,,,,,Tableau,
3914,,,Docker,,,,,,,,,Python,,,,,,
3915,,,,GCP,,,,,,,,Python,,,,PySpark,,TensorFlow
3916,AWS,,,,,,,,,,,Python,,,,,,TensorFlow
3917,,,,,Git,,,,,,,,,,,,,
3918,,,,GCP,,,,,,,,Python,,,,,Tableau,
3919,AWS,,,,,,,Kubernetes,,,,Python,,,,,,TensorFlow
3920,,,,,Git,,Java,,,,,,,,,PySpark,,TensorFlow
3921,,,,,,,Java,,,MLP,,,,,Scala,,,
3922,,,,,,,,,,,PyTorch,,R,,,,,TensorFlow
3923,,,,GCP,Git,,,,,,PyTorch,,,,,PySpark,Tableau,
3924,,,,,,Hadoop,,,,,,,,SQL,,,,
3925,,,,GCP,,,,,,,,Python,R,,,,Tableau,
3926,,,,GCP,,,Java,,,,,,,,,,Tableau,
3927,,Azure,,,Git,,,,,,,,,,,,,TensorFlow
3928,,,,,,,,,,,,,,SQL,Scala,,Tableau,
3929,,,,,,,,,MLOps,,,,R,,,,,TensorFlow
3930,,,,,,,,,,,,,,,,PySpark,,TensorFlow
3931,,Azure,,GCP,Git,,,Kubernetes,,,,,,,,,,
3932,AWS,,,,,Hadoop,,,,,PyTorch,,,,,PySpark,,
3933,AWS,Azure,,,,,Java,,,,,,,,,,,
3934,,,Docker,,,Hadoop,,,,,PyTorch,,,,,PySpark,,
3935,,,,,,,,,MLOps,,,Python,,,,,,TensorFlow
3936,,Azure,,,,,,,,,,,,SQL,,,,TensorFlow
3937,,,,,,,Java,,MLOps,,PyTorch,,,,,,,
3938,,Azure,,,,Hadoop,,,MLOps,,,,,,,,,
3939,,,,,,,,,,,PyTorch,,R,SQL,,,,TensorFlow
3940,,,,,,,,Kubernetes,,,,Python,,,Scala,PySpark,,
3941,,Azure,,,,,,Kubernetes,,MLP,,Python,,SQL,,,,
3942,,,,GCP,,,,,MLOps,,PyTorch,,,,,,Tableau,
3943,,,,,,,,,,,PyTorch,Python,,,Scala,,,
3944,,,,GCP,,Hadoop,,,,MLP,,,,,,,,
3945,,,,,Git,,Java,,,,PyTorch,,,,,,,
3946,,,,GCP,,,,,,,,Python,,,,,,
3947,,,,,,,,,MLOps,,PyTorch,,,,,,Tableau,
3948,,,Docker,,Git,Hadoop,,,,MLP,,,,,,,,
3949,,Azure,Docker,,,,,Kubernetes,,,,,,,Scala,,,
3950,,,Docker,GCP,,,,,,,,,,,,,,
3951,,,,,,Hadoop,,,,,PyTorch,,,,Scala,,Tableau,
3952,AWS,,,,Git,,,,,,,,,,,,Tableau,TensorFlow
3953,,,,,,Hadoop,,,MLOps,,,,,,,,,
3954,,,,,,,Java,,,,,,R,SQL,,,Tableau,
3955,AWS,,,GCP,,,,,,,,,,,Scala,,Tableau,
3956,,,,,,,,,MLOps,,PyTorch,,,,,,,TensorFlow
3957,,Azure,,,,,,,,,PyTorch,Python,,,,,,TensorFlow
3958,,,Docker,,,,,,,,PyTorch,,,SQL,,PySpark,,
3959,,,,,,,,,,,PyTorch,Python,,,,,,
3960,AWS,Azure,,,Git,,,,,,PyTorch,,,SQL,,,,
3961,,,,,Git,,,,,,,Python,,,Scala,,,
3962,,,,,,,,,,MLP,,,,,Scala,,Tableau,
3963,,,,,,,,,,,,Python,,,,,,TensorFlow
3964,,,,,,,,,,,,,R,SQL,,,Tableau,
3965,,,Docker,,,Hadoop,,Kubernetes,,,,,,,,,,
3966,AWS,,,,,Hadoop,,,,,,Python,,,,,,
3967,,,,,,,,,,,PyTorch,,,,,,Tableau,
3968,,,,,,,,,,MLP,,,,,Scala,PySpark,,
3969,,,,,,,,,,,,,,,Scala,PySpark,,
3970,,,,GCP,,Hadoop,,,,,,,R,,,,,
3971,,Azure,,,,,,,,,PyTorch,,,,,,,
3972,,,,,,,,,,,,Python,,SQL,,,,
3973,,,,,Git,,,,,,,Python,,,,,,
3974,,,,,,,Java,Kubernetes,,,,,,,,,Tableau,
3975,,,,,,,,,,,,Python,,,,,,TensorFlow
3976,,,Docker,,,,,,,,,,,,,,,TensorFlow
3977,,,,,,Hadoop,,,,,,,R,,,,,
3978,,,Docker,,,,,,,,,Python,,,,,Tableau,
3979,,,,,,,Java,,MLOps,,,,R,,,,,
3980,,,,GCP,,,,,,,,Python,,,,,,TensorFlow
3981,,,,,,Hadoop,,,MLOps,,,Python,,,,,,
3982,,,,GCP,,,Java,,,,,,R,,,,,
3983,,Azure,,,,,Java,,,,,,,SQL,Scala,,,
3984,,,,,,,,,,,,,,SQL,,PySpark,,
3985,AWS,,,,,,,Kubernetes,,,,,,SQL,,,Tableau,
3986,AWS,,,,,,,,,,,Python,,SQL,Scala,,Tableau,
3987,,,,,,,,,,,,,R,SQL,,,,
3988,,,,GCP,Git,,,,,MLP,,,,,,,Tableau,
3989,,,,,,Hadoop,,,MLOps,,,,,,,,,
3990,,,,,,Hadoop,Java,Kubernetes,,,,,,,,,,
3991,,,,GCP,,,,,,,PyTorch,Python,,,,,,TensorFlow
3992,,,Docker,,Git,Hadoop,,,,,,,,,,,,
3993,,,,,,,,Kubernetes,,,,Python,,,,,,TensorFlow
3994,,,,,,,,,,,,Python,,SQL,,,Tableau,TensorFlow
3995,,,Docker,,,,Java,Kubernetes,,,,,,,Scala,,Tableau,
3996,AWS,,,,Git,,Java,Kubernetes,,,,Python,,,,,,
3997,,Azure,,,,,,,,,,,,,Scala,PySpark,,
3998,,,,,,Hadoop,Java,Kubernetes,,,,,,,,,,TensorFlow
3999,,,,,Git,Hadoop,,,,,,,R,,,,,
4000,AWS,Azure,,,Git,,,,,,,,,,,,,
4001,,,,,Git,,,,,MLP,,,,SQL,Scala,,,
4002,,,,GCP,,,,,,,,Python,,,,,,
4003,,Azure,,,,,,,,MLP,,,,,,,,
4004,,,,,,,,,MLOps,,PyTorch,,R,,,,,
4005,,Azure,,,,,,,,,,,,,,,,
4006,,Azure,,,,,,,MLOps,,,Python,,,,,,
4007,,,,,,,,,MLOps,,,,R,,,PySpark,,
4008,AWS,,,,,,,Kubernetes,,,,Python,,,,,,TensorFlow
4009,,,Docker,,,,,,MLOps,,,,,SQL,,PySpark,,
4010,,,,,,,,,MLOps,,,,,,,,,TensorFlow
4011,,,,,Git,Hadoop,,,,,,,,,,,,
4012,,,,,,,,,,,,,,,Scala,,,
4013,,,,GCP,Git,,,,,,,,,,,,,
4014,,,,,,Hadoop,,,MLOps,,,Python,,,,,,TensorFlow
4015,,,,,,,Java,,,MLP,PyTorch,,,,,,,
4016,,,,,Git,,,,,,PyTorch,Python,,,Scala,PySpark,,
4017,,,,,,,,,MLOps,,,Python,,,,,,
4018,,,Docker,,,Hadoop,,,,,,,R,,,,,
4019,,,,,Git,,,,,,PyTorch,,,,Scala,,,TensorFlow
4020,,,,GCP,,Hadoop,,,,MLP,,,,,Scala,,,
4021,,,,GCP,,,,,,,,,,SQL,,,,
4022,,,,,,,,,,,,Python,,,Scala,,,TensorFlow
4023,,,,,,,,,,MLP,,Python,,,,,,
4024,,,,,,Hadoop,Java,Kubernetes,,,PyTorch,,,,,,,
4025,,,,,Git,,,,,MLP,,Python,,,,,,
4026,,,,,,,,,,,,,,SQL,,,,
4027,,,,,Git,,Java,,,,,,,,,PySpark,,
4028,,,,,Git,,,,,,,,R,,,,,
4029,,,Docker,,,,Java,,,,PyTorch,,,,Scala,,,
4030,,,,,,,,,MLOps,,,Python,,,,,Tableau,
4031,,,,,,,Java,,,,,,,SQL,,,,
4032,,,,,Git,,,,,,,,,,,,,
4033,,,,GCP,,,,,,,,Python,,,,PySpark,,
4034,,,,,,,,Kubernetes,,,,,,,,,,TensorFlow
4035,,,,,,,,,,,,,R,,Scala,,,
4036,,,,,,,Java,,,,,,R,,,,,TensorFlow
4037,,,,,,,,,,,,,,SQL,,PySpark,,
4038,,Azure,,,,,,,,MLP,,Python,,,,,,
4039,,,,GCP,,,,,,,PyTorch,,,SQL,,,,
4040,,,,,,,,,,,,Python,,SQL,,PySpark,,
4041,AWS,,Docker,,,,,,MLOps,,,,,,,PySpark,,
4042,,,Docker,,Git,,,,,,,,R,,,,,
4043,,,,,,,,,,,,,,,,,Tableau,
4044,AWS,,,,,,,Kubernetes,,,,,,SQL,,,,
4045,AWS,,,,,,,,,MLP,PyTorch,,,,,,,TensorFlow
4046,,,,GCP,,,Java,,,MLP,PyTorch,,,,,,,
4047,,,,,,,,,MLOps,,,,,,Scala,,,
4048,,,,,,,,,MLOps,,,,,SQL,,,,
4049,,Azure,,,,,,,,,,Python,,,,PySpark,,
4050,,,,,,,,,,,,Python,,,Scala,,,TensorFlow
4051,,,,,,,,,,,,,,,,,,TensorFlow
4052,,,,,,,Java,,,,,Python,R,,,,,
4053,,,,,Git,,,,,,,,,,,,Tableau,
4054,,,,,,,,,MLOps,MLP,,,,,Scala,,Tableau,
4055,,,,,,Hadoop,,,,,PyTorch,,,SQL,,,Tableau,
4056,,,,,,,,,,,,,R,,,,Tableau,
4057,AWS,,,,,,,,,MLP,,,,,,PySpark,,
4058,,Azure,,,,,,,,,,,,,,,,
4059,,,,,Git,,,,,,,,,,Scala,,,
4060,,Azure,,GCP,,,Java,,,,,,,SQL,,,,
4061,,,,,Git,,,,,,PyTorch,,,,,,Tableau,
4062,,,,,,,,,,,,Python,,,,,,
4063,,,,,Git,,,Kubernetes,,,,Python,,,,,,
4064,,,,GCP,,,,,,,PyTorch,,,,,,,
4065,AWS,,Docker,,Git,,,,,,,,,,,,,
4066,,,,,,Hadoop,,,,MLP,,Python,,,Scala,,,
4067,,,,,,,Java,Kubernetes,,,,,,SQL,,,,
4068,AWS,,,,,Hadoop,,,,,,,,,,,,
4069,,,,,,,,,,,,Python,,SQL,Scala,,,
4070,,Azure,,,Git,,,,,,,Python,,,Scala,,,TensorFlow
4071,,Azure,,,,Hadoop,,,,,,Python,,,,,,TensorFlow
4072,,,,,,,,,,,,,,,Scala,,,TensorFlow
4073,,,,,,,,Kubernetes,,,PyTorch,,,,,,,
4074,,,,,,,,,,,,,,,,PySpark,,TensorFlow
4075,AWS,,,,,,,,,,PyTorch,Python,,,,,,TensorFlow
4076,,,,,Git,,,,,,,,,SQL,,,,
4077,,,,,,,Java,,MLOps,,,Python,,,,PySpark,,
4078,,,,,Git,,Java,,,,,Python,,,,,,
4079,,,,,,,,,,,PyTorch,,R,,,,Tableau,
4080,,,,,,,Java,,,,,,,SQL,Scala,,,
4081,,,,,,,,,,,PyTorch,,,SQL,,,Tableau,TensorFlow
4082,,,,,,,Java,,,,,,,,,,Tableau,
4083,,,,,,Hadoop,,Kubernetes,,,,,,,,,,
4084,,,,,,,,,,MLP,PyTorch,,,SQL,,,,
4085,,,,,,,,,,MLP,,Python,,,,,,
4086,,,,,,,,Kubernetes,,,,,,,,,Tableau,
4087,,,,,,,,,,,PyTorch,,R,,Scala,,,
4088,,,,,,Hadoop,Java,,,,,,R,,,PySpark,,
4089,,,,,Git,,,,,,,,,,,PySpark,,
4090,,,,,,,,,,MLP,,,,SQL,Scala,,,
4091,,,Docker,,,,,,,,,Python,,,,,,
4092,AWS,,,GCP,,,,,,,PyTorch,,,,,,,TensorFlow
4093,,,,GCP,,Hadoop,,,,MLP,,,,,Scala,,,
4094,AWS,,,,,,,,,,PyTorch,,,,,,,
4095,,Azure,,,,,,,,,,Python,,,,,,TensorFlow
4096,,,,,,,Java,,,,,Python,,,,,,TensorFlow
4097,,,,,,,,,,,,,,,,,Tableau,TensorFlow
4098,,,Docker,,,,,,,,PyTorch,,,,,,,TensorFlow
4099,,,,,,,,Kubernetes,,MLP,,Python,,,Scala,,,
4100,,,Docker,GCP,,,,,,,PyTorch,,R,,,,,
4101,,,Docker,,,,,,,,,Python,,,,,,TensorFlow
4102,,,,,Git,,,,,,PyTorch,,R,,,PySpark,,TensorFlow
4103,,,,,,,,,,MLP,PyTorch,,,,Scala,,,
4104,AWS,,,,,,,,,MLP,,,,,Scala,,,
4105,,,Docker,,Git,Hadoop,,,MLOps,,,Python,,,,,,
4106,,,,,Git,,,Kubernetes,,MLP,,,,SQL,,,,
4107,,Azure,,,,Hadoop,,,,MLP,,,,,,,,
4108,,Azure,,,,,Java,,,,,Python,,,,,,
4109,,,,,,Hadoop,Java,,,,,,,,,,,
4110,,,,,,,,,MLOps,,,Python,,,,,Tableau,
4111,,,,GCP,,,,,,,,,R,SQL,,,,
4112,,,,GCP,Git,,,,MLOps,,,,,,Scala,,,
4113,,,Docker,,,,,Kubernetes,,,PyTorch,,,SQL,Scala,,,
4114,,,,,,,Java,,,,,Python,,,,,,TensorFlow
4115,,,,,,Hadoop,,Kubernetes,,,PyTorch,,,,,,Tableau,TensorFlow
4116,,,,,,,,,,,,,R,,,PySpark,,
4117,,,,GCP,,,,Kubernetes,MLOps,,,Python,R,,,,,
4118,,,,,,,,,,,,,,SQL,,,,TensorFlow
4119,,,,,Git,,,,MLOps,,,,,SQL,,,,
4120,AWS,,,,,Hadoop,Java,Kubernetes,,,,,,,,,,
4121,,Azure,,,,Hadoop,,Kubernetes,,,,,,,,,,
4122,,,Docker,,,,Java,,,,,Python,,,,,,
4123,,,,GCP,,,Java,,MLOps,,,,R,,,,,
4124,AWS,,,,,,,,,,,,,SQL,Scala,,,
4125,,,,,Git,,,,,,,Python,,SQL,,,Tableau,
4126,AWS,,Docker,GCP,Git,,,,,,,,,SQL,,,,
4127,,,,GCP,,,,,,,PyTorch,,,SQL,,,Tableau,
4128,,Azure,Docker,,,,,Kubernetes,,,,,,,,,,TensorFlow
4129,,,,,,,,,,,,Python,R,,,,Tableau,
4130,,,Docker,,,,,,,,,Python,,,,,,TensorFlow
4131,,,,,,,Java,,MLOps,,,,,,Scala,,,
4132,,,,,,,,,MLOps,,,Python,,,,,Tableau,
4133,,,,GCP,,,Java,,,,,Python,,,Scala,,,
4134,,,Docker,,Git,,,,,,,,,,,,Tableau,
4135,,,,,Git,,Java,Kubernetes,,,,Python,,,,,,TensorFlow
4136,,,,,,,Java,Kubernetes,,,,,,SQL,,,,
4137,,,,,,,,,MLOps,,,,R,,,,,TensorFlow
4138,AWS,,,,,,,,,MLP,PyTorch,,R,,,,,
4139,,,,,Git,,,,,MLP,,,R,,,,,
4140,,,,,,,,,,,,,,,Scala,,Tableau,
4141,,,,,,,,,,,PyTorch,Python,,,,,,TensorFlow
4142,,,,,,,,,,,,Python,R,,,PySpark,,
4143,,Azure,,,,,,,,,,,,,,PySpark,,
4144,,Azure,,,Git,,,,,,,,,,Scala,,,
4145,,,,,,,,,,,,,R,,Scala,,,TensorFlow
4146,,Azure,,,Git,,,Kubernetes,,,,,,,,,,
4147,,,,,,,,Kubernetes,MLOps,,,Python,,,,,Tableau,
4148,,,,,Git,,,,,,,,R,,Scala,,,
4149,AWS,,,,,,,,,,,,R,SQL,,PySpark,,
4150,AWS,,,,,,,,,MLP,,Python,,,,,,
4151,AWS,,,,,,Java,,,,PyTorch,,,,,,,
4152,,,,,,,,,,,,Python,,,,PySpark,Tableau,
4153,,,,,,,,,MLOps,,PyTorch,,,,,,,TensorFlow
4154,,,,GCP,,,,,,,PyTorch,Python,,,,,,
4155,AWS,Azure,,,,,,Kubernetes,,,,,,,,,Tableau,
4156,,,,,,,,,,MLP,,,,,Scala,,,
4157,,,,,Git,,,,,MLP,,,,,,,,
4158,,,,GCP,,,Java,,,,,Python,,,,,,TensorFlow
4159,,Azure,,,,,,,,,,,,SQL,,,Tableau,
4160,,,,,Git,,,,,MLP,,Python,,,,,,
4161,,,,,,,,,,MLP,,,,SQL,Scala,,,
4162,,Azure,,,,Hadoop,,,,,,Python,,,,,Tableau,
4163,AWS,,,,,Hadoop,,,,,PyTorch,,,,,,Tableau,
4164,,,,,,,,,,,PyTorch,,,SQL,Scala,,Tableau,TensorFlow
4165,,,Docker,,,,,,,,,,,SQL,,,,
4166,,,,,,,,,,MLP,,Python,,,,,Tableau,
4167,,,Docker,GCP,,,,,,,,Python,,,,,,
4168,,,,,,,,Kubernetes,,,PyTorch,,,,,PySpark,,
4169,AWS,,,GCP,,,,,,,,,,,,,,
4170,,,,,,,,Kubernetes,,,,,,,,,,TensorFlow
4171,,Azure,,,Git,,,Kubernetes,,,PyTorch,,,,,,,
4172,,,,,,,,,,,,Python,,,Scala,,,
4173,,,,GCP,,,,,,MLP,,Python,,,,,,TensorFlow
4174,,,,,,,Java,,,,,Python,,,,,,
4175,,,Docker,GCP,,,,,MLOps,,,Python,,,Scala,,,
4176,,,,,,,Java,Kubernetes,,,,Python,,,,,,TensorFlow
4177,,,,,,Hadoop,,,MLOps,,,,,,,,,
4178,,,,GCP,,,,Kubernetes,,,,Python,,,,,,TensorFlow
4179,,Azure,,,,,,Kubernetes,,,,,,,,,,
4180,,,,GCP,,,,,,MLP,,,R,SQL,Scala,,,
4181,,,Docker,GCP,,,,,MLOps,,,Python,,,Scala,,,
4182,,,,,,,Java,,,MLP,,,,,Scala,,,
4183,,,Docker,,,,,,,,,,,,,,,
4184,,,Docker,,,,,,,MLP,PyTorch,,,,,,Tableau,
4185,,,,,,,,,,,,,,SQL,Scala,,,
4186,,,,,,Hadoop,,,,,PyTorch,,,,,,,
4187,,,,GCP,,,,,,MLP,,Python,,,,,,
4188,,,Docker,,,,,,,,,,,SQL,,,,
4189,,,,GCP,Git,,,Kubernetes,,,,,,,,,,TensorFlow
4190,,,Docker,,,,,Kubernetes,,,,Python,,,,PySpark,,
4191,,,,,,Hadoop,,,,,,Python,,,,,,
4192,,,,,,,,,,,PyTorch,,,,,,,
4193,,,,,Git,,Java,,,,,,,,,,,
4194,,,,,,,,,,,,Python,,,,,,TensorFlow
4195,AWS,,,,Git,,,,,,,,,,Scala,,,
4196,,,,,,,,,,,PyTorch,,R,,,PySpark,Tableau,
4197,,,,,Git,,,,MLOps,,,,,SQL,,,,TensorFlow
4198,,,,,Git,,Java,,,,,,,,,,,
4199,AWS,,,,,Hadoop,,,,,,Python,,,Scala,,,TensorFlow
4200,,Azure,Docker,,,,,,,,,,R,,,,,
4201,,,Docker,,,,,Kubernetes,MLOps,,,Python,,,,,,TensorFlow
4202,,,,,,,,,,MLP,,Python,,,,,,TensorFlow
4203,,,,,,,,,,,,,,,,,,
4204,,,,,Git,,,,,MLP,,,R,,,,,
4205,,,,GCP,,Hadoop,,,,,PyTorch,Python,,,,,,TensorFlow
4206,,,,,,,,,,MLP,PyTorch,,,,,,,
4207,,,,,,,Java,Kubernetes,,,,,,,,,Tableau,
4208,,,,,,,Java,,,,,Python,R,,,,,
4209,,,,,,,,,,,,,,,,,Tableau,TensorFlow
4210,,,,,,,,Kubernetes,,,,Python,R,,,,Tableau,
4211,,Azure,,,,,Java,,MLOps,,,,,SQL,,,,
4212,,,,,,,,,,,,Python,,SQL,Scala,PySpark,,
4213,,,,,Git,,,,,,,,,,Scala,,,TensorFlow
4214,,,Docker,,Git,,,,,MLP,,Python,,,,PySpark,,
4215,,Azure,,,Git,,,Kubernetes,,,,Python,,,,,,
4216,,,Docker,GCP,Git,,,,MLOps,,,,,,,,,
4217,,,,,,,,Kubernetes,,,,Python,,,,PySpark,,TensorFlow
4218,,,,,,Hadoop,,,,,,Python,,,,,,TensorFlow
4219,,,,,,,Java,Kubernetes,,,,Python,,,,,,TensorFlow
4220,,,,GCP,,,Java,,,,,,,,,,,
4221,,Azure,,,,,,Kubernetes,,,,,R,,,,Tableau,
